,Id,People,Average-Time,Sudoku
273,273,151,18,..32.1....98...7..52...6.1....7.......4.8.........5..2...6...54..6....7....5.92..
274,274,247,13,198...6.4....8491..........58.2........847........1.72..........3691....2.9...157
275,275,285,29,......8....2.1.3..9...86.4.4...5..9.1.......7.9..6...4.7.3...185.3.9.7....1......
276,276,326,13,8.5...2...4...8...6...7.9.5.8.51....9..3.4..7....92.3.5.7.2...4...7...9...8...5.1
277,277,291,26,..8.5.64.9.6...1.....2...9..9..2....5..8.3..1....4.8...2...6.....5...2.4..1.3.7..
278,278,293,24,.4.....8...58..3..3..756....6.4.7.....3...7.....3.1.6....275..9..1..345..2.....3.
279,279,334,14,.9....2....56.9.......4...3.4.1......6.528.4......7.9.1...8.........15..3.4....67
280,280,322,15,6.8.4..92.7..5.......2.1.8...6...8..3.......4..1..32...4.8.6.......1....78..9.3..
281,281,332,13,5.7...1.2.4.51..6...2.......1..49..7...8.7...8..12..9.......3...9..83.4.4.1...8.6
282,282,262,31,.4.........8.12...5..7.46..284...1...7.4.1.5...9...467..21.7..8...9..3.........2.
283,283,316,18,3..1.26.918...5.3...6...1..........4.5.....6.8....7.....8...4...9.2...515.26.4..3
284,284,264,36,.....7...6...9...5..2..51.....31..4.2.......9.3..52.....18..4..47..3..96.....9...
285,285,296,21,.....3..6...1.....961...53835..7......7...1.5....9..877.2...894.....7...8..3.....
286,286,317,16,..6...12...461.7..........8.1..29.5.8..1.3....5.48..7.3..........1.974...75...9..
287,287,301,17,91..5...6..5..4....3.....9....735.....7...3.....142....4..9.85.......2..3...6..74
288,288,322,15,.1.....5...93.7.......9..3.5.....76...4.5.3...96.3...8.7..15......8.69.........2.
289,289,293,26,..9.......729.....5....3..7.9..5..31......4..1...4....6..82...3..4..129.......6..
290,290,306,15,..5..6..2......5.9.4...9.614...........834...........68..3...142.7......9..7.58..
291,291,274,31,.12..48..5........4...91..68.56.3...............7.92.565.18...4........8..34..51.
292,292,310,21,.....5..391.....4563.....9....52..3.5...9...8.8..14....7.....2132.....741..4.....
293,293,325,14,1.9.......6.7...4...2.687.9....5..2.4..3.1..6.9..8....2.193.5...3.....8.......9.1
294,294,338,15,.........2874.9.6..5...7..27..3.....5..6.2..9.....8..36..9..32..4.2.3781.........
295,295,327,12,.59....721..4.2.......6....4..1..7..7..395..1..6..8..9....7.......5.4..832....15.
296,296,282,27,...2.9.......1374.91......31......75.6.....9.32......67..3...82.3642.......7.5...
297,297,308,20,.4...2....7.9......2..8..36..9...6..8..274..3..4...7..1...4..2......1.6....36..8.
298,298,274,32,.8..6...3...98.........4....6.7..93.9.3...4.1.17..9.2....2......7..381..2...7..6.
299,299,316,21,3..6.5....5.2.1.9.......8..61.9....22...1...89....2.56..4.......6.5.9.1....3.4..9
300,300,312,17,8......12.7...3.9.1...425..........4.1.476...2..........153...6.5.7...8.38......9
301,301,321,16,.6.8.....5....2..478..1...62.9.....7.1..5..4.8.....6.34...8..353..6....1.....9.6.
302,302,338,12,....29......8...5.2.7.1.6..9....7..5.15...37.7..4....8..1.8.2.4.3...67.....73....
303,303,304,26,4..........85....3.5.172..61.7.2.....2.7.3.5.....8.7.....431.7.5.....9..........2
304,304,333,14,..96..75....9....25.71..6.8..4......71......6......2..8....59.14....3....76..43..
305,305,293,27,35.8....4....1.....7463....726...19...........48...2.6....539......2....9....7.82
306,306,311,20,3..8.....1..3...5...7...2...7.431.9...1.9.4...8.572.6...6...8...9...3..2.....5..6
307,307,326,14,..49..1....2...7.53.6..5.9....14......75.68......28....8.7..3.61.9...2.......29..
308,308,338,14,...274.......3.1...9..5..876.......5275...8938.......615..6..2...8.2.......847...
309,309,347,13,..1.9.8..4.532.6..6.......9...4...3...41.2....7...5...........6..8.692.1....5.3..
310,310,289,28,..6.....5....6.71....8.94...73....8.6..514..2.4....56...79.1....14.2....2.....9..
311,311,309,18,.9..86.5..........54....9.38...9...6...8.2...3..76...89.4....25.6........7.93....
312,312,293,26,...3.1..4.1..98.2.....57.3...4....6.8.7...5.2.5....4...9.51.....7.86..1.4....3...
313,313,293,25,.6.5.3......48.....9.2...84..1...9.3..9..65..5.6...2..17...4.5.....18......3.....
314,314,330,14,3..792...98......64..5.......2.716..7.......1..463.2.......7..46......78...164..2
315,315,330,15,38..7.2..67...4.59...3.....9.....1.5...9.7...4.2.....6.....6...79.1...43..8.5..71
316,316,332,13,..4.......86.51.7....8.....5..9.3..1..8......3..6.7..4.....4....4.17.98.9.....2.5
317,317,286,30,.....584.....28...9..3.4....6.7....2.57...69.2....9.18...4.2..7...93.....26......
318,318,324,14,.23...8...7.918......3....7...5....1..5...3..19...2...5....4.....4289.3...9...68.
319,319,267,33,.26....1...4..5...83..7...2.8.53.......7.9.......82.7.5...6..49.1.4..7........82.
320,320,314,20,.5.7............8.9.75321..6....7.52.....5...17.6....4..61.35.8.2............4.6.
321,321,322,17,..5..4.214.........3...2.94...9.3..7..8...6..9..2.6...28.1...3.........65..7..9..
322,322,314,18,.3946.58.2....3....1.....6...12.57.............31.84...4.....7....6....5.67.5982.
323,323,326,16,.1.....98..4.3.21....1.9.6......2...5.2.7.9.6...3......9.2.7....27.1.4..14.....3.
324,324,288,32,.28..6.4..3.8...7.9....3..1....3....2..148..6....5....6..7....4.1...4.5..7.9..26.
325,325,311,18,..2..6...9.........87.4..9..5.879.1...8...2...7..61.8..4..2.6..........5...6.73..
326,326,299,28,.5.....76....48.........2..36.1....871..63.944....9.63..8.........27....14.....5.
327,327,318,19,..32....6.9.....8.576..8.....7....9.4..8.7..5.59...2.....1..847.1.....2.7....41..
328,328,307,22,.23..5.4.6....4.....4.8.2......4.1....16.84..9.8.1......2.9.5.....8....7.1.5..68.
329,329,332,16,.9...2...7.61..5...24...6.3.5....7.....529.....8....5.6.5...98...1..82.5...4...7.
330,330,334,12,.9..........964...2.35....143.....6.91.....73.5.8...926....32.7...796..........3.
331,331,296,28,5....8.1..1..5.....321.4.9.12.......6.8...5.7.......31.5.4.137.....3..5..9.7....8
332,332,330,14,6.8.....33.985.....4.6.7.8....2.....1.2...8.6.....9....5.7.6.2.....917.47.....1.9
333,333,288,31,.7...13...2.....648...4...71..9.5............4..7....1....2...523..9..8...93...4.
334,334,301,21,41..8...93..16.......4.....5.....9....65.74....2.....7.....1...19..36..47...9...8
335,335,313,17,.6.8371....3..12..4..5...........75.9.......8.48..............7..63..8..8..752.4.
336,336,329,14,9.....4.517..29.83..5..4......2.3.7...........3.4.6......6..9..39.75..244.1.....7
337,337,327,12,7.4...........461..6..5..9...86.5..993.....572..4.91...9..1..8..528...........3.2
338,338,294,28,.9.8.2.1...85......4.37.....83...9...14...7....7...68.....25.3......98...2.7.3.5.
339,339,303,20,3.......4......1.8...6.35.7..3.824.....4.9.....176.3..7.45.89..6.2......9.......5
340,340,260,35,9....3....7....63...25..4.17..3....5..3.7.8..6....2..42.4..17...91.........4....9
341,341,300,26,....978....7...4.9.9.16..3..3..2..4...6...1......3..8..2...4.6.3.1........458....
342,342,315,17,.9.1.8.2......3..97..2....6..1..5...3......74......9..2....9..31..4..2...6.8.7.4.
343,343,303,17,2...4.9.....7.......52.83.4.7....56.........3.62....8.6.83.72.5.....5.....4.2...9
344,344,321,13,......4876.17..2.....5......48...52.3.......6..2....1....3.6........47.1814......
345,345,294,29,5....4...8...9......4.769..1.....5....56.183...8.....9..63..1......2...3...4....7
346,346,334,14,89....5.325..1..9........7..63..9.1....3.7....7.5..34..1........8..9..575.2....89
347,347,283,27,3.....9.7.6...1..4...736....8.36.....9.....7........31...514...4......1.8.7.....6
348,348,307,23,.4.....1.65.....3...27394.....3.6.......9.......8.2.....82519...13.....6.......5.
349,349,323,16,.3.6...19.2.9.4....4..8....2.7.53..8.........4..16.3.7....9..7....7.1.8.17...6.4.
350,350,326,15,78...3.1..3.5.6......8..9..1......37.........42......1..2..7......6.8.5.95.4..16.
351,351,335,12,..5.9.6.12.3.....7....3.9...7.4...13....1....82...9.5...7.2....9.....1.43.4.6.7..
352,352,278,34,...1..........5.4..1.2.4.6738.5..6.........8.5.6..9.3493.7.8.1..2.3..........1...
353,353,325,17,..6.4...8..97..2....2....3..3...768.7.......4.6.9...5..9....8....54.13..1...3.9..
354,354,272,35,78.9...469....72..4...8.....4.7.8.......1.......3.6.5.....6...9..8.....263...4.87
355,355,296,23,5..3...641...4.....3.....5.49..76.....7.5.3.....98..42.5.....2.....1...924...9..8
356,356,317,19,2.6...5.8....2...........199.34.6...6.......1.2.8.9..716.9.........5....5.4...3.6
357,357,334,15,..9.5.38...2..6.1.58.4........5.3....4..2..7....7.1........4.35.9.1..8...58.3.4..
358,358,328,13,...6....7851...2.....23...8..8...76..1..4..2..79...3..3...65.....4...9531....2...
359,359,268,38,.6219....5....8.....3........15..4...9.....6....2.4.........1.7...85...2....2194.
360,360,325,14,.4.9.....3..6.5.4.7.....23.....76.9..7....15..5.24.....64.....3.8.4.3..9.....8.7.
361,361,291,31,61.537...2...4.3.....8.............5.4...3.2.1......7......9.....8.7...4..7684.93
362,362,301,24,6.1....38.8...4...9..6..5.....2...5.4..5.1..6.1...8.....4..6..9.3.1...6.79....1.5
363,363,330,15,9....4..2....8.....6...2..929.83....17.....94....7..1381.3...5.....1....6..5....8
364,364,339,15,4.......6....9627......8...59..8..14...5.3...12.....35...1......3867...12.......3
365,365,342,12,..3....8...8.9.4..94.....1..2...7...7.51.29.4...9...2..8.....612.7.3.5...5....7..
366,366,295,27,..12.......5...9.1..7.53....5.3.2.9..92...17..8...7.6....93....3.....5.......64..
367,367,321,15,.6.2..48..3.....7.........6..487.1....54.39....3.168..1.........8..4..2..72..8.4.
368,368,293,30,639.2.7....1.5.6......9...8.....6.7.4.8...3.9.7.2.....5...7......3.4.9....7.6.415
369,369,296,29,..2.1.....9..5.......7..69..4.....8.5..9.4..1.6.3...5..578.2.......3..4...8.9.2..
370,370,312,20,.79...84.........1..1..63......596.....6.7.....8.127....64..1..2.........17...25.
371,371,333,17,1.824...96.....4.....6..2...7.38..4...........5...1.7...34.9.....4.....79...328.4
372,372,335,14,....6..3.1.38........9.2...6.8....21..5...8..24....967...5.7...3....94.2.7..2....
373,373,287,30,..6........94..87..1....495.4..75..1...1.6......9...6.724....8..5....3........7..
374,374,317,16,.....86..1...4.38...9.1.4....7..25.44.......25.87..1....6.2.9...94.3...1..14.....
375,375,288,29,.7.1.........9.5..2...38.....7....2.31.4.9.75.4....6.....56...14.1...........7.3.
376,376,299,24,....9........3518..951...7.34........89...43..1.....98.6...351..5284........6....
377,377,328,15,....8....9..1.4..5.8.7...6..7..1.39...6..51...42.3..5..1...7.3.4..8.3..6....2....
378,378,323,16,.......3.4.......22..3.1.65..854.......9.7.......863..56.8.3..91...9...6.......7.
379,379,330,14,2.8.59....4..6....56.....187....6.81.........91.7....513......7....9..4....27.5.3
380,380,260,36,..3..2.......14..9..48...6..7.....52..1...3..82......4.6...72..5..24...7......9..
381,381,317,18,4...9.....8....694..643....9.5..1..3.........3..8..7.1...64.8...37....5.........2
382,382,300,22,4.....1.9....8....3...2..75....152..7.....5.6..523....92..4...7....7......3...6.8
383,383,286,24,...6.........9..48..1...59..3..6.91..2.9.3.7..76....2..12...3..46..5.........2...
384,384,322,15,..7...6.2......8...2..3..5...621..45...4.3...95...81......4..1...3......648...3..
385,385,325,16,6.....1.8....4.5...7.9...2.32...4.5....836....4.5...36.6...3.1...5.9....1.9.....2
386,386,334,14,2.......8.1..2..9..495..2..8..39.4.....2.1.....3.67..2..6..491..7..3..2.9.......3
387,387,269,35,..7.8.6..982........54.9....1..43.7...........9.57..4.3..2..4........218..8.9.7..
388,388,322,16,..9....3..5...1...6..27....5....7.4.2.86.51.9.4.1....2....63..4...8.4.2..1....7..
389,389,300,26,7.4...1.2....2..5..9..1....43.1...2...16.37...7...9.15....3..6..6..7....8.3...5.4
390,390,313,22,......5.193..6..7.1..58.......7...3...3...9...2...3.....6.47..5.5..3..247...9....
391,391,333,16,9...3..47...6..3....1...2..5.2.69..3...3.5...3..24.1.5..4...6....5..8...29..5...4
392,392,327,18,3.......8....76..919..3..5...3.4..6...45.37...7..6.3...2..5..938..31....4.......2
393,393,321,17,..23.8.....7......49......8.6.1.45...1.....4...87.5.2.9...2..76......1....4..39..
394,394,277,27,7.8.5...353.6...4.....38......42.....95...71.....19......38.....4...1.391.....6.5
395,395,326,18,.8.....9.1...6...3.3...2...5.3.1.7.............9...4.1...95..4.2...7...9.5.8.3.7.
396,396,304,25,.6.5.9.7.....2......58....6.5...2...8...3...4...4..38.6.3..49......5.....7...1.2.
397,397,313,22,24.3.1.76.3.......6...5...99.3..5....8.....1....4..3.84...8...........9.81.9.7.54
398,398,339,16,..8..1.3......6..7.....2.6.5.7...2..28.4.3.71..6...9.4.6.9.....3.........216..3..
399,399,304,22,..37.4.........8.6.......35.9.16..2.5.......9.2..8..7.46.9.......1.........3.21..
400,400,333,13,2........4..59..1...8.4.6...2.9.8.54.5.......64.1.5.....7.3.8...8..12..7........9
401,401,270,34,9.7.4...28....2.......3..8...21943..7.......5..42.71...4..2.......9.....1...7.5.6
402,402,320,18,...81.2..4.3..9..1........85.6..3..7.4.....5.1....6..46........7..6..9.3..1.4....
403,403,275,33,......8...8...9.7573..5...4.7.8..1..4..6....9..2..5.3.2...7..5.35.........9......
404,404,294,26,...5.28.7....7854.....4..3...19..7.............8..521..4..3.....6315....5.2..6...
405,405,332,15,3..5879.2....3..6.......1.7.......5.8..7.5..3.6.......1.8.......5..79...2.9458..1
406,406,333,14,3......7.9.51.3..6....9.....6...5.3....2.4...4..3...9.....7....1..6..9.4.5..4...2
407,407,344,13,4...8.....28....37.3....84...4.136.....9.8.....126.5...97....5.25....96.....3...2
408,408,289,31,.....8.2...1....5.5.....6...4..95.7...8...9..15..3..6...4.....7......4...3.26..8.
409,409,305,18,.3..5.1...8..7.........8...1.87.46....2...4....36.97.2...3.........45.2...4.1.39.
410,410,277,33,..6....73......21.43......6....275......1......7596...7......64.15...3..96.......
411,411,291,23,..6.4.9..941...2.7.....9...2...6..75..9...8..43..7...2...1.....1.4...328..3.5.1..
412,412,326,17,...4.5...13....6..7...1.....5..879..6.......2..813..5...6.9...4..2....15...7.3...
413,413,323,20,..1.......689.4.2.7..51......965.3...3.........7.2.9......68..5.5.3.281.......2..
414,414,341,12,.1...9.5...6...98....1....7.429.8.6...........5.6.712.1....5....63...2...9.8...45
415,415,263,38,...2.53.........8939..8..7....87.9.51.......4..9..3....8..4..5223.........71.....
416,416,332,15,6.85.9..3........6.7.2.659..6..8......1...8......4..6..167.3...2........5..4.82.9
417,417,269,34,.3...8..9......2......73.58.9.2...83.........68...9.459..16......7......5..4...9.
418,418,300,24,.3..596.2.....2.3.......9.74....1..3.2.....4.6..4....88.......9.9.1.....5.78...1.
419,419,335,17,74..8.5.9......6..6...54..32..6......1.....6......9..85..47...6..2......8.756..12
420,420,329,16,...4...7.9....1..42.6.39..8......14..5.....6..72.........1..6.94..9.2....1...3...
421,421,321,15,......5..23..5..6....8.194...2348...........4...2976...231.4....1..2..58..4......
422,422,296,27,86.....4...4..75...92.6..3....2.6........4......7.3....8..9.61...1...7.3.3.....92
423,423,319,18,3.8...9.1...8.......2..9.8..9317.5..4.......6..1.5479..5.2..8.......3...2.9...6.7
424,424,298,24,.....84.......7.1.3...9.....1.....9.2..764..5.7.....6.....2...1.9.4...3...75..6..
425,425,300,23,...1568.3.63.2...7........6.8.9.....7...6...2.....3.4.4........6...9.5..2.9647...
426,426,317,17,...6..3......3...53..7182....2....4..45...18..6....7....1942..84...6......61.5...
427,427,320,16,1.....68.......1.92..91...5...42.5...3.....1...4.85...6...4...39.7.......13...2.7
428,428,338,13,65..8...1..9...85.7....92....76.2.......4.......7.35....14....6.76...1..9...1..87
429,429,290,34,........4...3....96.1..7....64.391....37..9....781.46....9..7.85...81...3........
430,430,326,17,3.......7..43.926.2.5.1......187.......4.........3.5......2.7.1.137.84..9.......5
431,431,284,27,..2.7.....915.8.2...........8.4.16.............49.251...7.....3...6.417.....5.2..
432,432,319,21,.7..5..4....2....8...6.4...53...2...9.1.3.8.2...4...31...1.....3.9..5....5..9..7.
433,433,328,18,....9....53.4.6....78.....9..7.152...2.....1.....4.8..4.....96.8..6.2.74.........
434,434,337,14,5....68......4.25...8.5.7.3...561.2...........2.9.3...4.7.9.6...53.2......67....1
435,435,333,14,.4..2..3.82.9.....53......76.....9.8.7..5....2.5.....33......21.....4.76.5..1..9.
436,436,277,28,...4.3..22..9.1..8.4..8.....3.....1.6..812..4.7.....6.....5..4.5..1.9..33..6.7...
437,437,310,17,.7...2...2..6...87....9...6.....9.1.6.......375.8...6.8...2....19...6..4...7...3.
438,438,283,30,...4.8....9..5..3.6...9..82..914.....7.....5.....679..93..7...5.4..1..2...16.3...
439,439,297,26,....6.......5....39.21.84..2....6....54...98.........6...6.48.1.....2.....3.1.7..
440,440,322,16,..8.753...5...2..142.....8....65....34.....58....83....9.....34...9...1....76.2..
441,441,315,17,..23.6.544..........1.......6...172.54..6..31.275...4..................995.8.31..
442,442,327,15,.9......62.1.64.....5......3..1952....7...1....4378..5......7.....82.4.141.....8.
443,443,263,37,.1....2....6.9...4...5.8....3..27.4.64..8..92.8.46..5....2.4...4...5.9....1....8.
444,444,307,21,8..429....7....4.....1.....7.....6.1.1.9.5.8.2.8.....5.....6..........2...58317.6
445,445,271,35,...18.......7..5.965..4....5.....2.732.....514.1.....8....6..4523...1........4...
446,446,291,25,...9.4...8.1......92..7...64...2..15..7.8.6..36..4...96...3..52......3.7...7.2...
447,447,336,16,..6....5.....4.....8.6.524..21.3.5...5.8.9.1...4.6.92..35..2.6.....8.....1....3..
448,448,333,15,......853.......7....152....6.2.7.38..1.3.6..34.6.9.1....461....2.......534......
449,449,320,14,5......7...68.79.....5..3......8.....2.3.6.8.....1.....49..1..6..19.85...3..2...1
450,450,283,29,.9...3.5.2.1...7..3....7..27......2....9.5....4......65..6.2..9......8.3.6.3...1.
451,451,310,17,.....96...9.5.31..3.5.....7.4..1..3....487....7..9..1.8.....3.6..17.6.4...72.....
452,452,284,31,...7......5.29.....49.8.5....6...34.8...6.....14...8....8.4.16.....79.2......3.7.
453,453,319,20,..2..15.7....2..6.8.4.7..19.......5.4.7...6.8.6.......79..8.4.2.4..9....2.34..1..
454,454,330,19,.91......3...9.8.7.5...69.....9.5...7.......2..97.3.....48...7.6.8.1.2.9.......6.
455,455,343,13,4.5.7...27...58....3....8..2.....7.9..93.24..3.4.....8..7....1....73...68...2.9.5
456,456,342,12,3.......4.6...82.9..17..8......8.5..8..9.5..2..2.3...6..3..96..5.68...1.7.......3
457,457,296,27,........9..19...32..36.2.8....2.3.5...5...8...2.8.6....3.4.85..87...96..1.....2..
458,458,324,16,.91...85...5..3...38...7....5.....2..3.8.4.1..1.....4....2...89...9..5...49..12..
459,459,291,31,..3.2.5...1.6.9....7....93.4...1.7...9.....5...8.....2.42....97...3.7.2...9.4.1..
460,460,304,21,.941...2...7..........783...7.48..3.9.1.......2..63.1...974..........5.......29..
461,461,336,14,46.937.5...28.5...5..6....3......8.....1.3.....6......9....8..4...3.21...5.791.28
462,462,323,15,7............9..2.4.3.675...176..9..6.......4.....123...672.8.1.4..5.........4..9
463,463,341,13,.16...8.4...4.......48..2..3...8..62..8.3.1..27..1...3..2..94.......3...5.3...67.
464,464,284,30,1.8.45..7....3..8...51..3........4.8...579...5..........6..49...2..5.......7..6.4
465,465,324,15,....2.3.9...4..5...4...1.7......3..8..45.96..5..14.....8.....9...2.78...7.1.3....
