,Id,URL,Level,Unit-Time,Solution
2030,2030,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=13/5/2014,Moderate,minutes,418392756925671438637548291384965172591287364276413589169734825742856913853129647
2031,2031,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=12/5/2014,Gentle,minutes,251437689649258371873691524328964715164572893795183462582316947917845236436729158
2032,2032,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=11/5/2014,Diabolical,minutes,431968275259174836687523194574392618316845729928716453763451982145289367892637541
2033,2033,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/5/2014,Moderate,minutes,976184253348526971251973846895432167427618395163759428612397584584261739739845612
2034,2034,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/5/2014,Diabolical,minutes,325876419478195263691243578957412836136758924842639157213987645784561392569324781
2035,2035,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/5/2014,Tough,minutes,671235489589741632342698517198362754435879261267154893956417328814523976723986145
2036,2036,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/5/2014,Moderate,minutes,862193754519487632347625819471839526235746198698251347726514983183962475954378261
2037,2037,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/5/2014,Moderate,minutes,269431857851276349347589126478192635593864271612357498135928764986743512724615983
2038,2038,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/5/2014,Gentle,minutes,628951734395472816147368925819534672753216489462897351581643297274189563936725148
2039,2039,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=4/5/2014,Diabolical,minutes,596873124281694537374521986152946873863157492947238615739485261418362759625719348
2040,2040,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=3/5/2014,Moderate,minutes,593617482712854639864293751135786294926541873487932165651479328379128546248365917
2041,2041,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=2/5/2014,Diabolical,minutes,632159487418276395957834162574621938291483576863597214385712649126948753749365821
2042,2042,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=1/5/2014,Tough,minutes,879421536643975281521638794397142658165897342482356179238564917916783425754219863
2043,2043,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=30/4/2014,Moderate,minutes,451692783697813425283754916129347568378561294564928137746189352935276841812435679
2044,2044,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=29/4/2014,Moderate,minutes,754826193812739645639541827243165978586973214971482356497618532128354769365297481
2045,2045,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=28/4/2014,Gentle,minutes,568432917397618245124579386759124638481763592632895174273946851816357429945281763
2046,2046,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=27/4/2014,Diabolical,minutes,369725841415968732278143956527681394941372685683594127734856219192437568856219473
2047,2047,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=26/4/2014,Moderate,minutes,367425189481976532259813746912534867648297315735168294894352671126789453573641928
2048,2048,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=25/4/2014,Diabolical,minutes,947251368125368974368479152673584291492716835581932746259847613736125489814693527
2049,2049,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=24/4/2014,Tough,minutes,189436275463752918572198634814269753236574189957813426791685342345927861628341597
2050,2050,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=23/4/2014,Moderate,minutes,761345982239187654584962731628431579915276843347598216452719368176823495893654127
2051,2051,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=22/4/2014,Moderate,minutes,914738256376452918852196734427589361139624875685317492263875149591243687748961523
2052,2052,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=21/4/2014,Gentle,minutes,195648372287351964364297851732584196548916237916723485453872619829165743671439528
2053,2053,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=20/4/2014,Diabolical,minutes,159846273283197456647253981534961728972385164816724395765432819428619537391578642
2054,2054,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=19/4/2014,Moderate,minutes,672431985145829763983576214216347598759682341834915627461253879528794136397168452
2055,2055,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=18/4/2014,Diabolical,minutes,254736819173498265986512734765241398832679451419385627691827543328154976547963182
2056,2056,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=17/4/2014,Tough,minutes,352874196698132547147596238723641985869357421415928673976213854231485769584769312
2057,2057,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=16/4/2014,Moderate,minutes,527386914861974523394512687619458732752139468438627159146293875275841396983765241
2058,2058,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=15/4/2014,Moderate,minutes,614752983897413265352869174465931728128647539739528641571386492943275816286194357
2059,2059,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=14/4/2014,Gentle,minutes,183246975476589123529731648642395817957418362318627594235164789791852436864973251
2060,2060,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=13/4/2014,Diabolical,minutes,639145872514872963278396145981567234346289517752431689423918756165723498897654321
2061,2061,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=12/4/2014,Moderate,minutes,739468125182735469546921738817243956625179843394856271451682397268397514973514682
2062,2062,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=11/4/2014,Diabolical,minutes,923478615546213879781569423679381542152694738438725196364957281895142367217836954
2063,2063,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/4/2014,Tough,minutes,721483596639125784485697321946371258178259643253864179897516432564932817312748965
2064,2064,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/4/2014,Moderate,minutes,524361879637298415819475623461729358752834961983516742248957136195643287376182594
2065,2065,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/4/2014,Moderate,minutes,781423659632975841549618327814756293926134578357289416193562784278341965465897132
2066,2066,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/4/2014,Gentle,minutes,456812973129375648387469215675284391932751864841936527718623459564198732293547186
2067,2067,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/4/2014,Diabolical,minutes,738942651951638742264157893193764285527891364486523179819275436642389517375416928
2068,2068,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/4/2014,Moderate,minutes,128693754953417862764825193539782641672941538841536279417269385296358417385174926
2069,2069,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=4/4/2014,Diabolical,minutes,173624985248597136695381472361452897429768351857139264732946518914875623586213749
2070,2070,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=3/4/2014,Tough,minutes,469721385187356249253894617372185964946273851518469723694532178735618492821947536
2071,2071,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=2/4/2014,Moderate,minutes,493765281517328469268914573624571938351892746789643125176239854842156397935487612
2072,2072,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=1/4/2014,Moderate,minutes,638571942547289613192634587375146298986325174421897356269758431714963825853412769
2073,2073,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=31/3/2014,Gentle,minutes,465198237182753946937624518214936785859271364673485129328567491546319872791842653
2074,2074,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=30/3/2014,Diabolical,minutes,498751326157236948623948715542879163316524879789613452831465297264397581975182634
2075,2075,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=29/3/2014,Moderate,minutes,345217896128596437976438152613952784894763215257841963581624379762389541439175628
2076,2076,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=28/3/2014,Diabolical,minutes,138642795942857163657391842215936478879514236463278951321769584786425319594183627
2077,2077,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=27/3/2014,Tough,minutes,632587419579214386841693275726951843315428967498736152187369524263145798954872631
2078,2078,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=26/3/2014,Moderate,minutes,987546312312987546654213789823169475591374268476825193748652931135798624269431857
2079,2079,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=25/3/2014,Moderate,minutes,467819253291635847358742691136597428824163579975428316613274985782956134549381762
2080,2080,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=24/3/2014,Gentle,minutes,985137246417652389326894175251789463893461527764523918639218754178345692542976831
2081,2081,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=23/3/2014,Diabolical,minutes,695872314378154692412936875139627548526481739784395126951263487863749251247518963
2082,2082,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=22/3/2014,Moderate,minutes,647823915298175463513469872465218397981637524732954681879541236356792148124386759
2083,2083,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=21/3/2014,Diabolical,minutes,394652817687431259125879634761984523542713986839526741273198465458367192916245378
2084,2084,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=20/3/2014,Tough,minutes,498623517165874329732519486813456972926731845547298631281365794674982153359147268
2085,2085,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=19/3/2014,Moderate,minutes,456873291713962584829541376345689127672154839981237465164728953237495618598316742
2086,2086,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=18/3/2014,Moderate,minutes,397854261568312974421967358189475632756123489234689715975231846643598127812746593
2087,2087,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=17/3/2014,Gentle,minutes,614285793938417562752369841271834659865921374493756128386592417527143986149678235
2088,2088,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=16/3/2014,Diabolical,minutes,274863591356921874981745263192634758543278916867519342718452639425396187639187425
2089,2089,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=15/3/2014,Moderate,minutes,652984713418673592739215864371459628284167935965328147823791456147536289596842371
2090,2090,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=14/3/2014,Diabolical,minutes,968724351423165789751983246317298564596341872842576193189637425234859617675412938
2091,2091,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=13/3/2014,Tough,minutes,674293851918754623325816497136579284589142736247368915851427369463981572792635148
2092,2092,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=12/3/2014,Moderate,minutes,518942763972361845643785921765238419381459276429617538194576382857123694236894157
2093,2093,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=11/3/2014,Moderate,minutes,293567418146238759758914326531486972674392185982175634467821593325749861819653247
2094,2094,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/3/2014,Gentle,minutes,894325671516897234327146985465913827289764513173258469932481756758639142641572398
2095,2095,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/3/2014,Diabolical,minutes,269741835354298167871356492498512376726983541135674289917435628683129754542867913
2096,2096,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/3/2014,Moderate,minutes,956218374741935682823674519268143957175829463439756821597461238614382795382597146
2097,2097,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/3/2014,Diabolical,minutes,253768914796154238418239576642375189187692345539481762924813657365947821871526493
2098,2098,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/3/2014,Tough,minutes,253749816716583942984261753328176594467958321195432678539624187841397265672815439
2099,2099,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/3/2014,Moderate,minutes,319258647425763819678914523862375491597142386143896752236489175754621938981537264
2100,2100,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=4/3/2014,Moderate,minutes,512389467873624915469157823798231654631745289245968371127496538986513742354872196
2101,2101,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=3/3/2014,Gentle,minutes,683954172125678493479132856894213567361587924752496318216849735938765241547321689
2102,2102,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=2/3/2014,Diabolical,minutes,451738962827695341963421875784519623536274198219863457645387219178942536392156784
2103,2103,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=1/3/2014,Moderate,minutes,852769341367184952194523678948612537571348296236957184483291765629475813715836429
2104,2104,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=28/2/2014,Diabolical,minutes,681493725742586391539172846297831564316954287458267913873649152924715638165328479
2105,2105,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=27/2/2014,Tough,minutes,438162975195387264627945831953216748762834159841759623384621597219573486576498312
2106,2106,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=26/2/2014,Moderate,minutes,172658934986413752345297816564971283298345671713826549829534167631782495457169328
2107,2107,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=25/2/2014,Moderate,minutes,496152738831794625725368419268971354973645182154823976642537891587419263319286547
2108,2108,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=24/2/2014,Gentle,minutes,345271986921685437687349215578134629263597148194862753852716394436928571719453862
2109,2109,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=23/2/2014,Diabolical,minutes,649812537517934682238657419385296741794185263162743958476328195851479326923561874
2110,2110,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=22/2/2014,Moderate,minutes,197834652364529178285716349713682594846957213529341867938465721672198435451273986
2111,2111,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=21/2/2014,Diabolical,minutes,342158796718694235659237148587469312136572984294813567923786451461925873875341629
2112,2112,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=20/2/2014,Tough,minutes,814725396672913584395846217567294831928631745143578962459367128731482659286159473
2113,2113,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=19/2/2014,Moderate,minutes,783451629614932587592867314158273946439685172267149835826514793341796258975328461
2114,2114,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=18/2/2014,Moderate,minutes,274138569319564827586927413438716952625893174197245386853472691741689235962351748
2115,2115,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=17/2/2014,Gentle,minutes,823914657945786321671235984317849562492563178568127493786351249159472836234698715
2116,2116,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=16/2/2014,Diabolical,minutes,649352781731864295285197634357926418194738526862541379578613942416279853923485167
2117,2117,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=15/2/2014,Moderate,minutes,147836952862579314935421768673952481459168237218743596386294175521387649794615823
2118,2118,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=14/2/2014,Diabolical,minutes,684315792129876534375249186541793628293568471768421359817632945456987213932154867
2119,2119,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=13/2/2014,Tough,minutes,354729861869431257721586934495672318276318495138945672582163749943857126617294583
2120,2120,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=12/2/2014,Moderate,minutes,695348712278619345413257896164973528532481967987562134346895271759126483821734659
2121,2121,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=11/2/2014,Moderate,minutes,679135428341728956852964173523486719418297635796351842237619584165842397984573261
2122,2122,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/2/2014,Gentle,minutes,126589374579134826384762951417653298852917463963248715698421537241375689735896142
2123,2123,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/2/2014,Diabolical,minutes,546327891279518436831496752395674128718952643462831975927165384154783269683249517
2124,2124,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/2/2014,Moderate,minutes,536471289291368457874295316953847162167523894482916573649182735715634928328759641
2125,2125,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/2/2014,Diabolical,minutes,368712945254639178197584263719348652532967481846125397671453829983276514425891736
2126,2126,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/2/2014,Tough,minutes,631259478789416325452387196376894251145672839928135647817543962563928714294761583
2127,2127,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/2/2014,Moderate,minutes,534896172792145836186327954241589367963274581875613249619458723428731695357962418
2128,2128,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=4/2/2014,Moderate,minutes,789421635125763984346589271614837529297615348538294716973158462461972853852346197
2129,2129,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=3/2/2014,Gentle,minutes,512876439369524817847193265724631958938752641651489372286315794173948526495267183
2130,2130,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=2/2/2014,Diabolical,minutes,382714956745926831691583742137859624524671398968432175476195283853267419219348567
2131,2131,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=1/2/2014,Moderate,minutes,192478635685923417734516928841795362927634581356281794269157843473862159518349276
2132,2132,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=31/1/2014,Diabolical,minutes,524198367378256914916437852761925483839614725452873196287369541143582679695741238
2133,2133,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=30/1/2014,Tough,minutes,725834196894671532316592487243169875571283964689457321137925648462318759958746213
2134,2134,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=29/1/2014,Moderate,minutes,756193248849726153123584796432678915681259437975431862297345681318967524564812379
2135,2135,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=28/1/2014,Moderate,minutes,157893426632147985948625713871534269524976138369281574785319642493762851216458397
2136,2136,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=27/1/2014,Gentle,minutes,965714382724389561813256479356921748247638195189547236431865927598472613672193854
2137,2137,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=26/1/2014,Diabolical,minutes,124563879679842531835917426361459287297638154458271693543726918916385742782194365
2138,2138,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=25/1/2014,Moderate,minutes,746531982832946715591872436314769528958123647267485391425698173173254869689317254
2139,2139,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=24/1/2014,Diabolical,minutes,498127653215863974736495812927314586681752349354689721549276138872931465163548297
2140,2140,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=23/1/2014,Tough,minutes,571438269869721534234965817425896173687143952913257486746582391198374625352619748
2141,2141,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=22/1/2014,Moderate,minutes,419367528752918463683254791834679215597132684261845379126483957945721836378596142
2142,2142,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=21/1/2014,Moderate,minutes,249618357167395284358724196623159478785243961491867523576432819832971645914586732
2143,2143,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=20/1/2014,Gentle,minutes,426581739185397642937642581542178963761439258893265174359724816618953427274816395
2144,2144,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=19/1/2014,Diabolical,minutes,495716238637829541821345679279184365158632497364957182946571823713268954582493716
2145,2145,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=18/1/2014,Moderate,minutes,249561837563278941781394625357419286428635179196827354674982513835146792912753468
2146,2146,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=17/1/2014,Diabolical,minutes,926381475815467329347259186798142563651873942432596817564928731283715694179634258
2147,2147,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=16/1/2014,Tough,minutes,348671259125934867679258314752319648413826795896547123281795436964183572537462981
2148,2148,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=15/1/2014,Moderate,minutes,371469285462578193859213476624791538937854621185632749296187354718345962543926817
2149,2149,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=14/1/2014,Moderate,minutes,693847215547261983218539764154976328839412657726358149381725496972684531465193872
2150,2150,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=13/1/2014,Gentle,minutes,342715896165829437978346512594162783286437951713958624831694275459271368627583149
2151,2151,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=12/1/2014,Diabolical,minutes,682431579159627384743859162965178423431296857827543916396715248218964735574382691
2152,2152,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=11/1/2014,Moderate,minutes,361784925827195346945632781486917253219453678753826419638241597592378164174569832
2153,2153,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/1/2014,Diabolical,minutes,289147563517638294346952718758429631162583479934716825675891342893274156421365987
2154,2154,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/1/2014,Tough,minutes,129683457356742198847591623715926384968437512432158976583214769694875231271369845
2155,2155,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/1/2014,Moderate,minutes,874291536961453287352678914649312875718965342235847691486129753523784169197536428
2156,2156,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/1/2014,Moderate,minutes,259786341716493852483215976127548693834962715965137428598371264642859137371624589
2157,2157,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/1/2014,Gentle,minutes,768139254135842976942576813479615382586324197213987465357291648894763521621458739
2158,2158,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/1/2014,Diabolical,minutes,376821954415739286289654731567342198928175463143968527654213879791586342832497615
2159,2159,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=4/1/2014,Moderate,minutes,581639724639427581472518396147352869263981457958764132724893615396175248815246973
2160,2160,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=3/1/2014,Diabolical,minutes,682193547437852691519476283968314752354267819271589436743925168125638974896741325
2161,2161,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=2/1/2014,Tough,minutes,285396417617845392943721856821954763354167289769238541578612934436579128192483675
2162,2162,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=1/1/2014,Moderate,minutes,425817639869423157371659824912538746658174293734296581293765418187342965546981372
2163,2163,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=31/12/2013,Moderate,minutes,571642983389175426264938751826719534495326817137854692748291365652483179913567248
2164,2164,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=30/12/2013,Gentle,minutes,184679532637825419925431687496218375813547926752396148579184263248963751361752894
2165,2165,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=29/12/2013,Diabolical,minutes,259683714341725698876194235762438951584219376913576482197842563628357149435961827
2166,2166,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=28/12/2013,Moderate,minutes,124973865953861274687254913249785136718639542365412798832196457496527381571348629
2167,2167,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=27/12/2013,Diabolical,minutes,652174398397685241814923756541839672269517483783246915175462839428391567936758124
2168,2168,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=26/12/2013,Tough,minutes,318574926429638571765912348871349265254867193693251487532486719146793852987125634
2169,2169,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=25/12/2013,Moderate,minutes,693275841251948673487136925376482519942651387518793462129564738734829156865317294
2170,2170,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=24/12/2013,Moderate,minutes,695142387327968451184375269831796524549823176762514893276451938918237645453689712
2171,2171,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=23/12/2013,Gentle,minutes,895461327643872159127935684359687412478123596216549873781396245964258731532714968
2172,2172,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=22/12/2013,Diabolical,minutes,158374296726189354493652871932546718574218963861937542685721439349865127217493685
2173,2173,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=21/12/2013,Moderate,minutes,584791632167432589329568471271986345453127968698354217732849156915673824846215793
2174,2174,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=20/12/2013,Diabolical,minutes,186754293294368751573129468648215937725943816931687524459836172862571349317492685
2175,2175,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=19/12/2013,Tough,minutes,796312854351894276284576391163458927829137645547269138938645712472981563615723489
2176,2176,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=18/12/2013,Moderate,minutes,978362541624185397153794682365417829791238456482659713536821974249576138817943265
2177,2177,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=17/12/2013,Moderate,minutes,729653418518794632643128597876249153431576289295831746152987364964312875387465921
2178,2178,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=16/12/2013,Gentle,minutes,423168597879453612561792843936821754218547936745639128697214385184375269352986471
2179,2179,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=15/12/2013,Diabolical,minutes,637894521185267349924315786418526973792143865563978214351682497849731652276459138
2180,2180,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=14/12/2013,Moderate,minutes,361975248857234619249816753725491386983562174614783925492657831536128497178349562
2181,2181,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=13/12/2013,Diabolical,minutes,187364925635921847492857136918573462763248591254619378841732659529486713376195284
2182,2182,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=12/12/2013,Tough,minutes,274586931361974852598321746736815429189462573425739168843697215617258394952143687
2183,2183,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=11/12/2013,Moderate,minutes,921765834387941625564283719753819246498526371612374958135697482849132567276458193
2184,2184,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=10/12/2013,Moderate,minutes,975814263261359874834627519597231648613548792482976135329165487756483921148792356
2185,2185,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=9/12/2013,Gentle,minutes,152378964978461532643592178785936241391724685426815397864153729219687453537249816
2186,2186,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=8/12/2013,Diabolical,minutes,572918364861734529943256718724863951198572643635491287356189472487325196219647835
2187,2187,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=7/12/2013,Moderate,minutes,362915748749862135185347296513798462498256317627134859251673984976481523834529671
2188,2188,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=6/12/2013,Diabolical,minutes,473182569968543217125976348692438175781265493534791826857624931349817652216359784
2189,2189,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=5/12/2013,Tough,minutes,794613528635728941218459763869345217452167839173892654927534186541986372386271495
2190,2190,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=4/12/2013,Moderate,minutes,891245637453761892672839145785316924164972583329458716238697451917524368546183279
2191,2191,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=3/12/2013,Moderate,minutes,129548763364297158578613924842169375937854612615732849296481537753926481481375296
2192,2192,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=2/12/2013,Gentle,minutes,165923748829674315473158692658412937312597486947836521231745869796381254584269173
2193,2193,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=1/12/2013,Diabolical,minutes,254678139387914256961523478196437825725189643438265791813752964579846312642391587
2194,2194,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=30/11/2013,Moderate,minutes,163758942847291356295436781538962174612847593479315628384679215921583467756124839
2195,2195,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=29/11/2013,Diabolical,minutes,395814267472963851168725439631247598247589613589631742853492176924176385716358924
2196,2196,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=28/11/2013,Tough,minutes,478192356592634187613587249957268413831945762246371895729816534384759621165423978
2197,2197,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=27/11/2013,Moderate,minutes,236795841185364792947821635371489526529617384468532917794153268853246179612978453
2198,2198,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=26/11/2013,Moderate,minutes,328914576791265384456387192579628413634571928182439765967843251213756849845192637
2199,2199,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=25/11/2013,Gentle,minutes,426385719831972654975416382619237845754869123283154967548693271197528436362741598
2200,2200,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=24/11/2013,Diabolical,minutes,847925613591346827326871495283754961715698234964132758459283176132467589678519342
2201,2201,http://www.sudoku.org.uk/DailySudoku.asp?solution=please&day=23/11/2013,Moderate,minutes,986137452231465789547928631124396578759814326368752914615279843493581267872643195
